"location","indicator","Unit","Date","Value"
"Mississippi","2 Adults 1 Child","US $","2018","11.67"
"Mississippi","2 Adults 1 Child","US $","2019","11.88"
"Mississippi","2 Adults 1 Child","US $","2020","14.97"
"Mississippi","2 Adults 1 Child","US $","2021","14.75"
"Mississippi","2 Adults 1 Child","US $","2022","16.75"
"Mississippi","2 Adults 2 Children","US $","2016","13.62"
"Mississippi","2 Adults 2 Children","US $","2018","13.2"
"Mississippi","2 Adults 2 Children","US $","2019","13.39"
"Mississippi","2 Adults 2 Children","US $","2020","18.73"
"Mississippi","2 Adults 2 Children","US $","2021","18.07"
"Mississippi","2 Adults 2 Children","US $","2022","21.09"
"Mississippi","2 Adults 3 Children","US $","2016","15.23"
"Mississippi","2 Adults 3 Children","US $","2018","14.69"
"Mississippi","2 Adults 3 Children","US $","2019","15.14"
"Mississippi","2 Adults 3 Children","US $","2020","20.96"
"Mississippi","2 Adults 3 Children","US $","2021","20.51"
"Mississippi","2 Adults 3 Children","US $","2022","24.09"
"South Carolina","1 Adult","US $","2016","10.6"
"South Carolina","1 Adult","US $","2018","11.55"
"South Carolina","1 Adult","US $","2019","11.76"
"South Carolina","1 Adult","US $","2020","14.83"
"South Carolina","1 Adult","US $","2021","14.58"
"South Carolina","1 Adult","US $","2022","17.47"
"South Carolina","1 Adult 1 Child","US $","2016","21.1"
"South Carolina","1 Adult 1 Child","US $","2018","22.72"
"South Carolina","1 Adult 1 Child","US $","2019","23.16"
"South Carolina","1 Adult 1 Child","US $","2020","30.3"
"South Carolina","1 Adult 1 Child","US $","2021","29.81"
"South Carolina","1 Adult 1 Child","US $","2022","31.93"
"South Carolina","1 Adult 2 Children","US $","2016","25.27"
"South Carolina","1 Adult 2 Children","US $","2018","26.09"
"South Carolina","1 Adult 2 Children","US $","2019","26.92"
"South Carolina","1 Adult 2 Children","US $","2020","35.46"
"South Carolina","1 Adult 2 Children","US $","2021","35.67"
"South Carolina","1 Adult 2 Children","US $","2022","38.73"
"South Carolina","1 Adult 3 Children","US $","2016","30.67"
"South Carolina","1 Adult 3 Children","US $","2018","31.93"
"South Carolina","1 Adult 3 Children","US $","2019","32.79"
"South Carolina","1 Adult 3 Children","US $","2020","45.29"
"South Carolina","1 Adult 3 Children","US $","2021","44.75"
"South Carolina","1 Adult 3 Children","US $","2022","50.07"
"South Carolina","2 Adults (1 Working)","US $","2016","17.44"
"South Carolina","2 Adults (1 Working)","US $","2018","18.6"
"South Carolina","2 Adults (1 Working)","US $","2019","18.88"
"South Carolina","2 Adults (1 Working)","US $","2020","24.87"
"South Carolina","2 Adults (1 Working)","US $","2021","24.14"
"South Carolina","2 Adults (1 Working)","US $","2022","26.92"
"South Carolina","2 Adults (1 Working) 1 Child","US $","2016","21.9"
"South Carolina","2 Adults (1 Working) 1 Child","US $","2018","22.33"
"South Carolina","2 Adults (1 Working) 1 Child","US $","2019","23.1"
"South Carolina","2 Adults (1 Working) 1 Child","US $","2020","29.54"
"South Carolina","2 Adults (1 Working) 1 Child","US $","2021","29.49"
"South Carolina","2 Adults (1 Working) 1 Child","US $","2022","32.05"
"South Carolina","2 Adults (1 Working) 2 Children","US $","2016","24.4"
"South Carolina","2 Adults (1 Working) 2 Children","US $","2018","24.93"
"South Carolina","2 Adults (1 Working) 2 Children","US $","2019","25.61"
"South Carolina","2 Adults (1 Working) 2 Children","US $","2020","34.23"
"South Carolina","2 Adults (1 Working) 2 Children","US $","2021","33.18"
"South Carolina","2 Adults (1 Working) 2 Children","US $","2022","37.61"
"South Carolina","2 Adults (1 Working) 3 Children","US $","2016","26.84"
"South Carolina","2 Adults (1 Working) 3 Children","US $","2018","27.68"
"South Carolina","2 Adults (1 Working) 3 Children","US $","2019","29.04"
"South Carolina","2 Adults (1 Working) 3 Children","US $","2020","36.13"
"South Carolina","2 Adults (1 Working) 3 Children","US $","2021","35.42"
"South Carolina","2 Adults (1 Working) 3 Children","US $","2022","40.84"
"South Carolina","2 Adults (1 Working Part Time) 1 Child","US $","2016","12.15"
"South Carolina","2 Adults","US $","2016","8.72"
"South Carolina","2 Adults","US $","2018","9.3"
"South Carolina","2 Adults","US $","2019","9.44"
"South Carolina","2 Adults","US $","2020","12.44"
"South Carolina","2 Adults","US $","2021","12.07"
"South Carolina","2 Adults","US $","2022","13.46"
"South Carolina","2 Adults 1 Child","US $","2016","12.15"
"South Carolina","2 Adults 1 Child","US $","2018","12.51"
"South Carolina","2 Adults 1 Child","US $","2019","12.91"
"South Carolina","2 Adults 1 Child","US $","2020","16.29"
"South Carolina","2 Adults 1 Child","US $","2021","16.33"
"South Carolina","2 Adults 1 Child","US $","2022","17.73"
"South Carolina","2 Adults 2 Children","US $","2016","13.94"
"South Carolina","2 Adults 2 Children","US $","2018","14.4"
"South Carolina","2 Adults 2 Children","US $","2019","14.78"
"South Carolina","2 Adults 2 Children","US $","2020","20.15"
"South Carolina","2 Adults 2 Children","US $","2021","19.76"
"South Carolina","2 Adults 2 Children","US $","2022","22.21"
"South Carolina","2 Adults 3 Children","US $","2016","15.71"
"South Carolina","2 Adults 3 Children","US $","2018","16.37"
"South Carolina","2 Adults 3 Children","US $","2019","17.09"
"South Carolina","2 Adults 3 Children","US $","2020","22.61"
"South Carolina","2 Adults 3 Children","US $","2021","22.46"
"South Carolina","2 Adults 3 Children","US $","2022","25.53"
"Georgia","1 Adult","US $","2016","11.35"
"Georgia","1 Adult","US $","2018","12.46"
"Georgia","1 Adult","US $","2019","12.66"
"Georgia","1 Adult","US $","2020","15.77"
"Georgia","1 Adult","US $","2021","15.36"
"Georgia","1 Adult","US $","2022","17.64"
"Georgia","1 Adult 1 Child","US $","2016","22.52"
"Georgia","1 Adult 1 Child","US $","2018","24.14"
"Georgia","1 Adult 1 Child","US $","2019","24.64"
"Georgia","1 Adult 1 Child","US $","2020","30.37"
"Georgia","1 Adult 1 Child","US $","2021","29.63"
"Georgia","1 Adult 1 Child","US $","2022","31.98"
"Georgia","1 Adult 2 Children","US $","2016","27.65"
"Georgia","1 Adult 2 Children","US $","2018","27.71"
"Georgia","1 Adult 2 Children","US $","2019","28.59"
"Georgia","1 Adult 2 Children","US $","2020","36.18"
"Georgia","1 Adult 2 Children","US $","2021","36.13"
"Georgia","1 Adult 2 Children","US $","2022","39.44"
"Georgia","1 Adult 3 Children","US $","2016","34.24"
"Georgia","1 Adult 3 Children","US $","2018","33.8"
"Georgia","1 Adult 3 Children","US $","2019","34.67"
"Georgia","1 Adult 3 Children","US $","2020","46.72"
"Georgia","1 Adult 3 Children","US $","2021","45.92"
"Georgia","1 Adult 3 Children","US $","2022","51.41"
"Georgia","2 Adults (1 Working)","US $","2016","18.04"
"Georgia","2 Adults (1 Working)","US $","2018","19.18"
"Georgia","2 Adults (1 Working)","US $","2019","19.61"
"Georgia","2 Adults (1 Working)","US $","2020","25.09"
"Georgia","2 Adults (1 Working)","US $","2021","24.12"
"Georgia","2 Adults (1 Working)","US $","2022","26.31"
"Georgia","2 Adults (1 Working) 1 Child","US $","2016","22.48"
"Georgia","2 Adults (1 Working) 1 Child","US $","2018","23.03"
"Georgia","2 Adults (1 Working) 1 Child","US $","2019","23.83"
"Georgia","2 Adults (1 Working) 1 Child","US $","2020","28.93"
"Georgia","2 Adults (1 Working) 1 Child","US $","2021","28.58"
"Georgia","2 Adults (1 Working) 1 Child","US $","2022","31.33"
"Georgia","2 Adults (1 Working) 2 Children","US $","2016","24.96"
"Georgia","2 Adults (1 Working) 2 Children","US $","2018","25.6"
"Georgia","2 Adults (1 Working) 2 Children","US $","2019","26.33"
"Georgia","2 Adults (1 Working) 2 Children","US $","2020","33.58"
"Georgia","2 Adults (1 Working) 2 Children","US $","2021","32.23"
"Georgia","2 Adults (1 Working) 2 Children","US $","2022","36.8"
"Georgia","2 Adults (1 Working) 3 Children","US $","2016","27.63"
"Georgia","2 Adults (1 Working) 3 Children","US $","2018","28.42"
"Georgia","2 Adults (1 Working) 3 Children","US $","2019","29.77"
"Georgia","2 Adults (1 Working) 3 Children","US $","2020","35.55"
"Georgia","2 Adults (1 Working) 3 Children","US $","2021","34.54"
"Georgia","2 Adults (1 Working) 3 Children","US $","2022","40"
"Georgia","2 Adults (1 Working Part Time) 1 Child","US $","2016","12.84"
"Georgia","2 Adults","US $","2016","9.02"
"Georgia","2 Adults","US $","2018","9.59"
"Georgia","2 Adults","US $","2019","9.81"
"Georgia","2 Adults","US $","2020","12.54"
"Georgia","2 Adults","US $","2021","12.06"
"Georgia","2 Adults","US $","2022","13.16"
"Georgia","2 Adults 1 Child","US $","2016","12.84"
"Georgia","2 Adults 1 Child","US $","2018","13.21"
"Georgia","2 Adults 1 Child","US $","2019","13.64"
"Georgia","2 Adults 1 Child","US $","2020","16.31"
"Georgia","2 Adults 1 Child","US $","2021","16.22"
"Georgia","2 Adults 1 Child","US $","2022","17.73"
"Georgia","2 Adults 2 Children","US $","2016","15.12"
"Georgia","2 Adults 2 Children","US $","2018","15.19"
"Georgia","2 Adults 2 Children","US $","2019","15.6"
"Georgia","2 Adults 2 Children","US $","2020","20.49"
"Georgia","2 Adults 2 Children","US $","2021","19.97"
"Georgia","2 Adults 2 Children","US $","2022","22.53"
"Georgia","2 Adults 3 Children","US $","2016","17.49"
"Georgia","2 Adults 3 Children","US $","2018","17.3"
"Georgia","2 Adults 3 Children","US $","2019","18.03"
"Georgia","2 Adults 3 Children","US $","2020","23.32"
"Georgia","2 Adults 3 Children","US $","2021","23.05"
"Georgia","2 Adults 3 Children","US $","2022","26.19"
"Utah","1 Adult","US $","2016","10.78"
"Utah","1 Adult","US $","2018","11.58"
"Utah","1 Adult","US $","2019","11.6"
"Utah","1 Adult","US $","2020","15.13"
"Utah","1 Adult","US $","2021","14.52"
"Utah","1 Adult","US $","2022","16.98"
"Utah","1 Adult 1 Child","US $","2016","22.33"
"Utah","1 Adult 1 Child","US $","2018","23.79"
"Utah","1 Adult 1 Child","US $","2019","24.31"
"Utah","1 Adult 1 Child","US $","2020","30.54"
"Utah","1 Adult 1 Child","US $","2021","29.56"
"Utah","1 Adult 1 Child","US $","2022","32.25"
"Utah","1 Adult 2 Children","US $","2016","28.59"
"Utah","1 Adult 2 Children","US $","2018","29.5"
"Utah","1 Adult 2 Children","US $","2019","30.41"
"Utah","1 Adult 2 Children","US $","2020","36.94"
"Utah","1 Adult 2 Children","US $","2021","36.67"
"Utah","1 Adult 2 Children","US $","2022","40.26"
"Utah","1 Adult 3 Children","US $","2016","37.02"
"Utah","1 Adult 3 Children","US $","2018","38.38"
"Utah","1 Adult 3 Children","US $","2019","39.29"
"Utah","1 Adult 3 Children","US $","2020","48.88"
"Utah","1 Adult 3 Children","US $","2021","47.85"
"Utah","1 Adult 3 Children","US $","2022","53.88"
"Utah","2 Adults (1 Working)","US $","2016","17.81"
"Utah","2 Adults (1 Working)","US $","2018","18.74"
"Utah","2 Adults (1 Working)","US $","2019","19.14"
"Utah","2 Adults (1 Working)","US $","2020","25.15"
"Utah","2 Adults (1 Working)","US $","2021","23.97"
"Utah","2 Adults (1 Working)","US $","2022","26.16"
"Utah","2 Adults (1 Working) 1 Child","US $","2016","22.26"
"Utah","2 Adults (1 Working) 1 Child","US $","2018","22.44"
"Utah","2 Adults (1 Working) 1 Child","US $","2019","23.24"
"Utah","2 Adults (1 Working) 1 Child","US $","2020","28.85"
"Utah","2 Adults (1 Working) 1 Child","US $","2021","28.28"
"Utah","2 Adults (1 Working) 1 Child","US $","2022","31.22"
"Utah","2 Adults (1 Working) 2 Children","US $","2016","24.95"
"Utah","2 Adults (1 Working) 2 Children","US $","2018","25.16"
"Utah","2 Adults (1 Working) 2 Children","US $","2019","25.89"
"Utah","2 Adults (1 Working) 2 Children","US $","2020","33.65"
"Utah","2 Adults (1 Working) 2 Children","US $","2021","32.05"
"Utah","2 Adults (1 Working) 2 Children","US $","2022","36.86"
"Utah","2 Adults (1 Working) 3 Children","US $","2016","28.32"
"Utah","2 Adults (1 Working) 3 Children","US $","2018","28.84"
"Utah","2 Adults (1 Working) 3 Children","US $","2019","30.14"
"Utah","2 Adults (1 Working) 3 Children","US $","2020","36.67"
"Utah","2 Adults (1 Working) 3 Children","US $","2021","35.44"
"Utah","2 Adults (1 Working) 3 Children","US $","2022","41.17"
"Utah","2 Adults (1 Working Part Time) 1 Child","US $","2016","12.8"
"Utah","2 Adults","US $","2016","8.9"
"Utah","2 Adults","US $","2018","9.37"
"Utah","2 Adults","US $","2019","9.57"
"Utah","2 Adults","US $","2020","12.57"
"Utah","2 Adults","US $","2021","11.99"
"Utah","2 Adults","US $","2022","13.08"
"Utah","2 Adults 1 Child","US $","2016","12.8"
"Utah","2 Adults 1 Child","US $","2018","13.13"
"Utah","2 Adults 1 Child","US $","2019","13.56"
"Utah","2 Adults 1 Child","US $","2020","16.49"
"Utah","2 Adults 1 Child","US $","2021","16.28"
"Utah","2 Adults 1 Child","US $","2022","17.91"
"Utah","2 Adults 2 Children","US $","2016","15.71"
"Utah","2 Adults 2 Children","US $","2018","16.17"
"Utah","2 Adults 2 Children","US $","2019","16.6"
"Utah","2 Adults 2 Children","US $","2020","20.95"
"Utah","2 Adults 2 Children","US $","2021","20.31"
"Utah","2 Adults 2 Children","US $","2022","23.03"
"Utah","2 Adults 3 Children","US $","2016","18.96"
"Utah","2 Adults 3 Children","US $","2018","19.7"
"Utah","2 Adults 3 Children","US $","2019","20.43"
"Utah","2 Adults 3 Children","US $","2020","24.53"
"Utah","2 Adults 3 Children","US $","2021","24.15"
"Utah","2 Adults 3 Children","US $","2022","27.49"
"Hawaii","1 Adult","US $","2016","14.97"
"Hawaii","1 Adult","US $","2018","15.73"
"Hawaii","1 Adult","US $","2019","15.82"
"Hawaii","1 Adult","US $","2020","19.38"
"Hawaii","1 Adult","US $","2021","19.43"
"Hawaii","1 Adult","US $","2022","21.99"
"Hawaii","1 Adult 1 Child","US $","2016","30.33"
"Hawaii","1 Adult 1 Child","US $","2018","27.47"
"Hawaii","1 Adult 1 Child","US $","2019","28.29"
"Hawaii","1 Adult 1 Child","US $","2020","38.4"
"Hawaii","1 Adult 1 Child","US $","2021","38.57"
"Hawaii","1 Adult 1 Child","US $","2022","41.71"
"Hawaii","1 Adult 2 Children","US $","2016","38.07"
"Hawaii","1 Adult 2 Children","US $","2018","30.24"
"Hawaii","1 Adult 2 Children","US $","2019","31.42"
"Hawaii","1 Adult 2 Children","US $","2020","45.7"
"Hawaii","1 Adult 2 Children","US $","2021","46.74"
"Hawaii","1 Adult 2 Children","US $","2022","50.87"
"Hawaii","1 Adult 3 Children","US $","2016","51.05"
"Hawaii","1 Adult 3 Children","US $","2018","39.15"
"Hawaii","1 Adult 3 Children","US $","2019","40.28"
"Hawaii","1 Adult 3 Children","US $","2020","61.65"
"Hawaii","1 Adult 3 Children","US $","2021","62.26"
"Hawaii","1 Adult 3 Children","US $","2022","68.9"
"Hawaii","2 Adults (1 Working)","US $","2016","22.72"
"Hawaii","2 Adults (1 Working)","US $","2018","24"
"Hawaii","2 Adults (1 Working)","US $","2019","24.01"
"Hawaii","2 Adults (1 Working)","US $","2020","30.38"
"Hawaii","2 Adults (1 Working)","US $","2021","30.13"
"Hawaii","2 Adults (1 Working)","US $","2022","32.53"
"Hawaii","2 Adults (1 Working) 1 Child","US $","2016","29.14"
"Hawaii","2 Adults (1 Working) 1 Child","US $","2018","29.6"
"Hawaii","2 Adults (1 Working) 1 Child","US $","2019","30.77"
"Hawaii","2 Adults (1 Working) 1 Child","US $","2020","35.95"
"Hawaii","2 Adults (1 Working) 1 Child","US $","2021","36.48"
"Hawaii","2 Adults (1 Working) 1 Child","US $","2022","39.82"
"Hawaii","2 Adults (1 Working) 2 Children","US $","2016","31.91"
"Hawaii","2 Adults (1 Working) 2 Children","US $","2018","32.39"
"Hawaii","2 Adults (1 Working) 2 Children","US $","2019","33.49"
"Hawaii","2 Adults (1 Working) 2 Children","US $","2020","40.88"
"Hawaii","2 Adults (1 Working) 2 Children","US $","2021","40.4"
"Hawaii","2 Adults (1 Working) 2 Children","US $","2022","45.71"
"Hawaii","2 Adults (1 Working) 3 Children","US $","2016","38.37"
"Hawaii","2 Adults (1 Working) 3 Children","US $","2018","39.06"
"Hawaii","2 Adults (1 Working) 3 Children","US $","2019","40.74"
"Hawaii","2 Adults (1 Working) 3 Children","US $","2020","46.94"
"Hawaii","2 Adults (1 Working) 3 Children","US $","2021","47.06"
"Hawaii","2 Adults (1 Working) 3 Children","US $","2022","53.21"
"Hawaii","2 Adults (1 Working Part Time) 1 Child","US $","2016","16.84"
"Hawaii","2 Adults","US $","2016","11.36"
"Hawaii","2 Adults","US $","2018","12"
"Hawaii","2 Adults","US $","2019","12.01"
"Hawaii","2 Adults","US $","2020","15.19"
"Hawaii","2 Adults","US $","2021","15.06"
"Hawaii","2 Adults","US $","2022","16.26"
"Hawaii","2 Adults 1 Child","US $","2016","16.84"
"Hawaii","2 Adults 1 Child","US $","2018","15"
"Hawaii","2 Adults 1 Child","US $","2019","15.59"
"Hawaii","2 Adults 1 Child","US $","2020","20.46"
"Hawaii","2 Adults 1 Child","US $","2021","20.85"
"Hawaii","2 Adults 1 Child","US $","2022","22.72"
"Hawaii","2 Adults 2 Children","US $","2016","20.48"
"Hawaii","2 Adults 2 Children","US $","2018","16.58"
"Hawaii","2 Adults 2 Children","US $","2019","17.14"
"Hawaii","2 Adults 2 Children","US $","2020","25.4"
"Hawaii","2 Adults 2 Children","US $","2021","25.42"
"Hawaii","2 Adults 2 Children","US $","2022","28.46"
"Hawaii","2 Adults 3 Children","US $","2016","25.99"
"Hawaii","2 Adults 3 Children","US $","2018","20.1"
"Hawaii","2 Adults 3 Children","US $","2019","20.95"
"Hawaii","2 Adults 3 Children","US $","2020","30.92"
"Hawaii","2 Adults 3 Children","US $","2021","31.36"
"Hawaii","2 Adults 3 Children","US $","2022","35.02"
"Idaho","1 Adult","US $","2016","10.39"
"Idaho","1 Adult","US $","2018","11.04"
"Idaho","1 Adult","US $","2019","11.04"
"Idaho","1 Adult","US $","2020","14.34"
"Idaho","1 Adult","US $","2021","13.95"
"Idaho","1 Adult","US $","2022","16.16"
"Idaho","1 Adult 1 Child","US $","2016","22.15"
"Idaho","1 Adult 1 Child","US $","2018","23.75"
"Idaho","1 Adult 1 Child","US $","2019","23.72"
"Idaho","1 Adult 1 Child","US $","2020","28.63"
"Idaho","1 Adult 1 Child","US $","2021","27.94"
"Idaho","1 Adult 1 Child","US $","2022","31.45"
"Idaho","1 Adult 2 Children","US $","2016","27.75"
"Idaho","1 Adult 2 Children","US $","2018","28.67"
"Idaho","1 Adult 2 Children","US $","2019","29.04"
"Idaho","1 Adult 2 Children","US $","2020","34.4"
"Idaho","1 Adult 2 Children","US $","2021","34.47"
