,countrycode,year,emp,avh,i_emp,yr_sch,source,labsh,i_labsh,i_labsh2,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4,i_comp_sh,i_lab_sh1,i_lab_sh2,i_lab_sh3,i_lab_sh4
145,AGO,2015.0,14529098.0,,TCB,2.7872746,Cohen-Soto-Leker,0.34912753,"Adjustment 4, agriculture",Observed data,0.2576419,,,,0.34912753,Observed data,,,,Observed data
146,AGO,2016.0,15028339.0,,TCB,2.8243775,Cohen-Soto-Leker,0.3430249,"Adjustment 4, agriculture",Observed data,0.24417521,,,,0.3430249,Observed data,,,,Observed data
147,AGO,2017.0,15544552.0,,TCB,2.8614805,Cohen-Soto-Leker,0.34637058,"Adjustment 4, agriculture",Observed data,0.2451352,,,,0.34637058,Observed data,,,,Observed data
148,AGO,2018.0,16078331.0,,TCB,2.8985834,Cohen-Soto-Leker,0.33114234,"Adjustment 4, agriculture",Observed data,0.24484588,,,,0.33114234,Observed data,,,,Observed data
149,AGO,2019.0,16644963.0,,TCB,2.9356863,Cohen-Soto-Leker,0.33114234,"Adjustment 4, agriculture",Assumed constant or interpolated,0.24484588,,,,0.33114234,Assumed constant or interpolated,,,,Assumed constant or interpolated
150,AIA,1970.0,,,,,,,,,,,,,,,,,,
151,AIA,1971.0,,,,,,,,,,,,,,,,,,
152,AIA,1972.0,,,,,,,,,,,,,,,,,,
153,AIA,1973.0,,,,,,,,,,,,,,,,,,
154,AIA,1974.0,1200.0,,ILO (official),,,,,,,,,,,,,,,
155,AIA,1975.0,1288.2776,,ILO (interpolated),,,,,,,,,,,,,,,
156,AIA,1976.0,1375.8982,,ILO (interpolated),,,,,,,,,,,,,,,
157,AIA,1977.0,1464.9553,,ILO (interpolated),,,,,,,,,,,,,,,
158,AIA,1978.0,1550.8309,,ILO (interpolated),,,,,,,,,,,,,,,
159,AIA,1979.0,1632.6418,,ILO (interpolated),,,,,,,,,,,,,,,
160,AIA,1980.0,1711.1053,,ILO (interpolated),,,,,,,,,,,,,,,
161,AIA,1981.0,1781.7932,,ILO (interpolated),,,,,,,,,,,,,,,
162,AIA,1982.0,1846.7659,,ILO (interpolated),,,,,,,,,,,,,,,
163,AIA,1983.0,1915.8429,,ILO (interpolated),,,,,,,,,,,,,,,
164,AIA,1984.0,2000.0001,,ILO (official),,,,,,,,,,,,,,,
165,AIA,1985.0,2179.7976,,ILO (interpolated),,,,,,,,,,,,,,,
166,AIA,1986.0,2397.9011,,ILO (interpolated),,,,,,,,,,,,,,,
167,AIA,1987.0,2658.5972,,ILO (interpolated),,,,,,,,,,,,,,,
168,AIA,1988.0,2949.1726,,ILO (interpolated),,,,,,,,,,,,,,,
169,AIA,1989.0,3253.879,,ILO (interpolated),,,,,,,,,,,,,,,
170,AIA,1990.0,3552.634,,ILO (interpolated),,,,,,,,,,,,,,,
171,AIA,1991.0,3830.149,,ILO (interpolated),,,,,,,,,,,,,,,
172,AIA,1992.0,4100.0,,ILO (official),,,,,,,,,,,,,,,
173,AIA,1993.0,4220.282,,ILO (interpolated),,,,,,,,,,,,,,,
174,AIA,1994.0,4346.7427,,ILO (interpolated),,,,,,,,,,,,,,,
175,AIA,1995.0,4489.0933,,ILO (interpolated),,,,,,,,,,,,,,,
176,AIA,1996.0,4656.1035,,ILO (interpolated),,,,,,,,,,,,,,,
177,AIA,1997.0,4835.043,,ILO (interpolated),,,,,,,,,,,,,,,
178,AIA,1998.0,5028.578,,ILO (interpolated),,,,,,,,,,,,,,,
179,AIA,1999.0,5220.9194,,ILO (official),,,,,,,,,,,,,,,
180,AIA,2000.0,5413.37,,ILO (interpolated),,,,,,,,,,,,,,,
181,AIA,2001.0,5600.0,,ILO (official),,,,,,,,,,,,,,,
182,AIA,2002.0,5348.0435,,ILO (official),,,,,,,,,,,,,,,
183,AIA,2003.0,,,,,,,,,,,,,,,,,,
184,AIA,2004.0,,,,,,,,,,,,,,,,,,
185,AIA,2005.0,,,,,,,,,,,,,,,,,,
186,AIA,2006.0,,,,,,,,,,,,,,,,,,
187,AIA,2007.0,,,,,,,,,,,,,,,,,,
188,AIA,2008.0,,,,,,,,,,,,,,,,,,
189,AIA,2009.0,,,,,,,,,,,,,,,,,,
190,AIA,2010.0,,,,,,,,,,,,,,,,,,
191,AIA,2011.0,,,,,,,,,,,,,,,,,,
192,AIA,2012.0,,,,,,,,,,,,,,,,,,
193,AIA,2013.0,,,,,,,,,,,,,,,,,,
194,AIA,2014.0,,,,,,,,,,,,,,,,,,
195,AIA,2015.0,,,,,,,,,,,,,,,,,,
196,AIA,2016.0,,,,,,,,,,,,,,,,,,
197,AIA,2017.0,,,,,,,,,,,,,,,,,,
198,AIA,2018.0,,,,,,,,,,,,,,,,,,
199,AIA,2019.0,,,,,,,,,,,,,,,,,,
200,ALB,1970.0,769157.25,,TCB,3.3127692,Barro-Lee,,,,,,,,,,,,,
201,ALB,1971.0,793120.75,,TCB,3.4456327,Barro-Lee,,,,,,,,,,,,,
202,ALB,1972.0,817483.56,,TCB,3.5784962,Barro-Lee,,,,,,,,,,,,,
203,ALB,1973.0,842241.9,,TCB,3.7113597,Barro-Lee,,,,,,,,,,,,,
204,ALB,1974.0,867382.0,,TCB,3.8442233,Barro-Lee,,,,,,,,,,,,,
205,ALB,1975.0,892909.3,,TCB,3.9770868,Barro-Lee,,,,,,,,,,,,,
206,ALB,1976.0,918839.25,,TCB,4.1714396,Barro-Lee,,,,,,,,,,,,,
207,ALB,1977.0,945207.06,,TCB,4.3657928,Barro-Lee,,,,,,,,,,,,,
208,ALB,1978.0,972020.56,,TCB,4.560146,Barro-Lee,,,,,,,,,,,,,
209,ALB,1979.0,999293.5,,TCB,4.7544985,Barro-Lee,,,,,,,,,,,,,
210,ALB,1980.0,1027045.0,,TCB,4.9488516,Barro-Lee,,,,,,,,,,,,,
211,ALB,1981.0,1063231.0,,TCB,5.3084,Barro-Lee,,,,,,,,,,,,,
212,ALB,1982.0,1112468.1,,TCB,5.6679487,Barro-Lee,,,,,,,,,,,,,
213,ALB,1983.0,1144264.2,,TCB,6.027498,Barro-Lee,,,,,,,,,,,,,
214,ALB,1984.0,1169113.9,,TCB,6.3870463,Barro-Lee,,,,,,,,,,,,,
215,ALB,1985.0,1188347.1,,TCB,6.746595,Barro-Lee,,,,,,,,,,,,,
216,ALB,1986.0,1234014.4,,TCB,6.9630847,Barro-Lee,,,,,,,,,,,,,
217,ALB,1987.0,1279102.9,,TCB,7.1795745,Barro-Lee,,,,,,,,,,,,,
218,ALB,1988.0,1306872.0,,TCB,7.3960648,Barro-Lee,,,,,,,,,,,,,
219,ALB,1989.0,1329744.1,,TCB,7.6125546,Barro-Lee,,,,,,,,,,,,,
220,ALB,1990.0,1324078.2,,TCB,7.8290443,Barro-Lee,,,,,,,,,,,,,
221,ALB,1991.0,1317462.6,,TCB,7.8273697,Barro-Lee,,,,,,,,,,,,,
222,ALB,1992.0,1052518.1,,TCB,7.825695,Barro-Lee,,,,,,,,,,,,,
223,ALB,1993.0,991653.3,,TCB,7.824021,Barro-Lee,,,,,,,,,,,,,
224,ALB,1994.0,1068878.9,,TCB,7.822346,Barro-Lee,,,,,,,,,,,,,
225,ALB,1995.0,1020465.25,,TCB,7.8206716,Barro-Lee,,,,,,,,,,,,,
226,ALB,1996.0,981966.06,,TCB,8.121328,Barro-Lee,,,,,,,,,,,,,
227,ALB,1997.0,968587.7,,TCB,8.421986,Barro-Lee,,,,,,,,,,,,,
228,ALB,1998.0,955942.0,,TCB,8.722643,Barro-Lee,,,,,,,,,,,,,
229,ALB,1999.0,949465.7,,TCB,9.0233,Barro-Lee,,,,,,,,,,,,,
230,ALB,2000.0,962967.44,,TCB,9.323957,Barro-Lee,,,,,,,,,,,,,
231,ALB,2001.0,981186.25,,TCB,9.396973,Barro-Lee,,,,,,,,,,,,,
232,ALB,2002.0,989109.3,,TCB,9.469988,Barro-Lee,,,,,,,,,,,,,
233,ALB,2003.0,1002221.5,,TCB,9.543004,Barro-Lee,,,,,,,,,,,,,
234,ALB,2004.0,1011294.6,,TCB,9.616019,Barro-Lee,,,,,,,,,,,,,
235,ALB,2005.0,1013383.6,,TCB,9.689034,Barro-Lee,,,,,,,,,,,,,
236,ALB,2006.0,1015056.8,,TCB,9.722157,Barro-Lee,,,,,,,,,,,,,
237,ALB,2007.0,1014471.56,,TCB,9.75528,Barro-Lee,,,,,,,,,,,,,
238,ALB,2008.0,966534.0,,TCB,9.788402,Barro-Lee,,,,,,,,,,,,,
239,ALB,2009.0,900582.4,,TCB,9.821525,Barro-Lee,,,,,,,,,,,,,
240,ALB,2010.0,890818.4,,TCB,9.854647,Barro-Lee,,,,,,,,,,,,,
241,ALB,2011.0,903197.6,,TCB,9.888107,Barro-Lee,,,,,,,,,,,,,
242,ALB,2012.0,929196.0,,TCB,9.921682,Barro-Lee,,,,,,,,,,,,,
243,ALB,2013.0,882557.3,,TCB,9.955371,Barro-Lee,,,,,,,,,,,,,
244,ALB,2014.0,885706.5,,TCB,9.989173,Barro-Lee,,,,,,,,,,,,,
245,ALB,2015.0,926395.3,,TCB,10.023091,Barro-Lee,,,,,,,,,,,,,
246,ALB,2016.0,988808.3,,TCB,10.057124,Barro-Lee,,,,,,,,,,,,,
247,ALB,2017.0,1035113.94,,TCB,10.091272,Barro-Lee,,,,,,,,,,,,,
248,ALB,2018.0,1071063.5,,TCB,10.125536,Barro-Lee,,,,,,,,,,,,,
249,ALB,2019.0,1075897.8,,TCB,10.159917,Barro-Lee,,,,,,,,,,,,,
250,AND,1970.0,,,,,,,,,,,,,,,,,,
251,AND,1971.0,,,,,,,,,,,,,,,,,,
252,AND,1972.0,,,,,,,,,,,,,,,,,,
253,AND,1973.0,,,,,,,,,,,,,,,,,,
254,AND,1974.0,,,,,,,,,,,,,,,,,,
255,AND,1975.0,,,,,,,,,,,,,,,,,,
256,AND,1976.0,,,,,,,,,,,,,,,,,,
257,AND,1977.0,,,,,,,,,,,,,,,,,,
258,AND,1978.0,,,,,,,,,,,,,,,,,,
259,AND,1979.0,,,,,,,,,,,,,,,,,,
260,AND,1980.0,,,,,,,,,,,,,,,,,,
261,AND,1981.0,,,,,,,,,,,,,,,,,,
262,AND,1982.0,,,,,,,,,,,,,,,,,,
263,AND,1983.0,,,,,,,,,,,,,,,,,,
264,AND,1984.0,,,,,,,,,,,,,,,,,,
265,AND,1985.0,,,,,,,,,,,,,,,,,,
266,AND,1986.0,,,,,,,,,,,,,,,,,,
267,AND,1987.0,,,,,,,,,,,,,,,,,,
268,AND,1988.0,,,,,,,,,,,,,,,,,,
269,AND,1989.0,,,,,,,,,,,,,,,,,,
270,AND,1990.0,,,,,,,,,,,,,,,,,,
271,AND,1991.0,,,,,,,,,,,,,,,,,,
272,AND,1992.0,,,,,,,,,,,,,,,,,,
273,AND,1993.0,,,,,,,,,,,,,,,,,,
274,AND,1994.0,,,,,,,,,,,,,,,,,,
275,AND,1995.0,,,,,,,,,,,,,,,,,,
276,AND,1996.0,,,,,,,,,,,,,,,,,,
277,AND,1997.0,,,,,,,,,,,,,,,,,,
278,AND,1998.0,,,,,,,,,,,,,,,,,,
279,AND,1999.0,,,,,,,,,,,,,,,,,,
280,AND,2000.0,,,,,,,,,,,,,,,,,,
281,AND,2001.0,,,,,,,,,,,,,,,,,,
282,AND,2002.0,,,,,,,,,,,,,,,,,,
283,AND,2003.0,,,,,,,,,,,,,,,,,,
284,AND,2004.0,,,,,,,,,,,,,,,,,,
285,AND,2005.0,,,,,,,,,,,,,,,,,,
286,AND,2006.0,,,,,,,,,,,,,,,,,,
287,AND,2007.0,,,,,,,,,,,,,,,,,,
288,AND,2008.0,,,,,,,,,,,,,,,,,,
289,AND,2009.0,,,,,,,,,,,,,,,,,,
290,AND,2010.0,,,,,,,,,,,,,,,,,,
291,AND,2011.0,,,,,,,,,,,,,,,,,,
292,AND,2012.0,,,,,,,,,,,,,,,,,,
293,AND,2013.0,,,,,,,,,,,,,,,,,,
294,AND,2014.0,,,,,,,,,,,,,,,,,,
295,AND,2015.0,,,,,,,,,,,,,,,,,,
296,AND,2016.0,,,,,,,,,,,,,,,,,,
297,AND,2017.0,,,,,,,,,,,,,,,,,,
298,AND,2018.0,,,,,,,,,,,,,,,,,,
299,AND,2019.0,,,,,,,,,,,,,,,,,,
300,ANT,1970.0,,,,,,,,,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
301,ANT,1971.0,,,,,,,,,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
302,ANT,1972.0,,,,,,,,,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
303,ANT,1973.0,,,,,,,,,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
304,ANT,1974.0,,,,,,,,,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
305,ANT,1975.0,,,,,,,,,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
306,ANT,1976.0,,,,,,,,,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
307,ANT,1977.0,78400.0,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
308,ANT,1978.0,76800.0,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
309,ANT,1979.0,76292.85,,ILO (interpolated),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
310,ANT,1980.0,76000.0,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
311,ANT,1981.0,78337.58,,ILO (interpolated),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
312,ANT,1982.0,80926.29,,ILO (interpolated),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
313,ANT,1983.0,83700.01,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
314,ANT,1984.0,60100.0,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
315,ANT,1985.0,60299.996,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
316,ANT,1986.0,59300.0,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
317,ANT,1987.0,53800.004,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
318,ANT,1988.0,41300.0,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
319,ANT,1989.0,41538.496,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
320,ANT,1990.0,44639.785,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
321,ANT,1991.0,47271.184,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
322,ANT,1992.0,47929.03,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
323,ANT,1993.0,49244.727,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
324,ANT,1994.0,51406.234,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
325,ANT,1995.0,50842.363,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
326,ANT,1996.0,53567.746,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6770446,0.7304016,0.706045,0.76335865,,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Observed data,
327,ANT,1997.0,52815.914,,ILO (official),,,0.706045,"Adjustment 2, part mixed income",Observed data,0.6475432,0.7304016,0.706045,0.7201967,,Observed data,Observed data,Observed data,Observed data,
328,ANT,1998.0,48304.95,,ILO (official),,,0.7264165,"Adjustment 2, part mixed income",Observed data,0.6635942,0.7500767,0.7264165,0.7507156,,Observed data,Observed data,Observed data,Observed data,
329,ANT,1999.0,47641.63,,ILO (interpolated),,,0.71791834,"Adjustment 2, part mixed income",Observed data,0.6558019,0.7423249,0.71791834,0.73915565,,Observed data,Observed data,Observed data,Assumed constant or interpolated,
330,ANT,2000.0,47083.227,,ILO (official),,,0.70570934,"Adjustment 2, part mixed income",Observed data,0.638605,0.73369277,0.70570934,0.72759575,,Observed data,Observed data,Observed data,Observed data,
331,ANT,2001.0,44827.742,,ILO (official),,,0.691381,"Adjustment 2, part mixed income",Observed data,0.6254039,0.7208319,0.691381,0.75793326,,Observed data,Observed data,Observed data,Assumed constant or interpolated,
332,ANT,2002.0,46143.44,,ILO (official),,,0.6746066,"Adjustment 2, part mixed income",Observed data,0.60601854,0.7076898,0.6746066,0.78827083,,Observed data,Observed data,Observed data,Observed data,
333,ANT,2003.0,48962.797,,ILO (official),,,0.6907581,"Adjustment 2, part mixed income",Observed data,0.62486684,0.7202566,0.6907581,0.8313009,,Observed data,Observed data,Observed data,Observed data,
334,ANT,2004.0,48398.92,,ILO (official),,,0.6796236,"Adjustment 2, part mixed income",Observed data,0.6131262,0.71097064,0.6796236,0.815906,,Observed data,Observed data,Observed data,Observed data,
335,ANT,2005.0,48210.97,,ILO (official),,,0.651562,"Adjustment 2, part mixed income",Observed data,0.59038925,0.6842755,0.651562,0.7751529,,Observed data,Observed data,Observed data,Observed data,
336,ANT,2006.0,48868.812,,ILO (official),,,0.7016458,"Adjustment 2, part mixed income",Observed data,0.63469243,0.7301158,0.7016458,0.82096773,,Observed data,Observed data,Observed data,Observed data,
337,ANT,2007.0,50748.387,,ILO (official),,,0.7016458,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.63683134,0.7301158,0.7016458,0.82959455,,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Observed data,
338,ANT,2008.0,53097.848,,ILO (official),,,0.7016458,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6499851,0.7301158,0.7016458,0.82959455,,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
339,ANT,2009.0,55917.2,,ILO (official),,,0.7016458,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.6499851,0.7301158,0.7016458,0.82959455,,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,
